"","ID","alcool.0","alcool.1","bilateral.0","bilateral.1","cavitacao.0","cavitacao.1","comdiab.0","comdiab.1","comdrogas.0","comdrogas.1","comtabagis.0","comtabagis.1","escol4.0","escol4.1","fxet3.1","hiv3.0","hiv3.2","mumigual.0","mumigual.1","pdres5.1","ppl.0","raca3.0","raca3.1","sexo2.0","sexo2.1","tipores3.0","tipores3.1","Desfechos","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y"
"6436",6436,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"encerra2=3",31,1.31399268450118,0.162303664921466,0.0524534686971235,30,1.29076878276063,0.148514851485149,0.050761421319797
"6437",6437,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"encerra2=3",25,1.36754905590522,0.168918918918919,0.0423011844331641,25,1.34956156375594,0.15527950310559,0.0423011844331641
"6444",6444,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,"encerra2=3",28,1.28070582772231,0.15819209039548,0.0473773265651438,26,1.2214626391097,0.140540540540541,0.0439932318104907
"6447",6447,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"encerra2=3",31,1.32789736899326,0.164021164021164,0.0524534686971235,29,1.26655335501035,0.14572864321608,0.0490693739424704
"6448",6448,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,"encerra2=3",25,1.38628260461625,0.171232876712329,0.0423011844331641,24,1.32017870439315,0.151898734177215,0.0406091370558376
"6493",6493,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"encerra2=3",36,1.27829848594088,0.157894736842105,0.0609137055837563,33,1.23624492900609,0.142241379310345,0.0558375634517767
"6494",6494,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,"encerra2=3",30,1.34931506849315,0.166666666666667,0.050761421319797,28,1.28758169934641,0.148148148148148,0.0473773265651438
"6800",6800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,"encerra2=3",35,1.19559563031039,0.147679324894515,0.0592216582064298,33,1.24699488491049,0.143478260869565,0.0558375634517767
"11413",11413,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",33,1.10856590689479,0.136929460580913,0.0558375634517767,32,1.13055954088953,0.130081300813008,0.0541455160744501
"11414",11414,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",23,1.27537999624695,0.157534246575342,0.038917089678511,19,1.10088235294118,0.126666666666667,0.0321489001692047
"11415",11415,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",26,1.13780081451314,0.140540540540541,0.0439932318104907,25,1.14357585139319,0.131578947368421,0.0423011844331641
"11416",11416,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",27,1.16892535345396,0.144385026737968,0.0456852791878173,26,1.18309208500154,0.136125654450262,0.0439932318104907
"11417",11417,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",27,1.1267476345149,0.139175257731959,0.0456852791878173,26,1.13553059414721,0.130653266331658,0.0439932318104907
"11421",11421,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",33,1.17177361211247,0.144736842105263,0.0558375634517767,30,1.10951188986233,0.127659574468085,0.050761421319797
"11422",11422,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",34,1.19678379988088,0.147826086956522,0.0575296108291032,31,1.14163758723829,0.13135593220339,0.0524534686971235
"11423",11423,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",43,1.15655577299413,0.142857142857143,0.0727580372250423,41,1.17603377984857,0.135313531353135,0.0693739424703892
"11425",11425,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",30,1.34931506849315,0.166666666666667,0.050761421319797,24,1.16529740387775,0.134078212290503,0.0406091370558376
"11426",11426,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",26,1.4719800747198,0.181818181818182,0.0439932318104907,20,1.19878296146045,0.137931034482759,0.0338409475465313
"11428",11428,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",33,1.18214329009577,0.146017699115044,0.0558375634517767,32,1.21448754174159,0.139737991266376,0.0541455160744501
"11429",11429,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",43,1.18813408761513,0.146757679180887,0.0727580372250423,41,1.21203481392557,0.139455782312925,0.0693739424703892
"11431",11431,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",30,1.36447591195937,0.168539325842697,0.050761421319797,24,1.17846460618146,0.135593220338983,0.0406091370558376
"11432",11432,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",26,1.48234613158402,0.183098591549296,0.0439932318104907,20,1.20710784313726,0.138888888888889,0.0338409475465313
"11433",11433,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",30,1.37998132004981,0.170454545454545,0.050761421319797,27,1.348630831643,0.155172413793103,0.0456852791878173
"11435",11435,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",33,1.2199286920623,0.150684931506849,0.0558375634517767,32,1.25845089166888,0.144796380090498,0.0541455160744501
"11436",11436,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",36,1.30695988697094,0.161434977578475,0.0609137055837563,34,1.32511210762332,0.152466367713004,0.0575296108291032
"11437",11437,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",36,1.2671828469327,0.156521739130435,0.0609137055837563,34,1.27922077922078,0.147186147186147,0.0575296108291032
"11441",11441,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",33,1.18739726027397,0.146666666666667,0.0558375634517767,31,1.11795216011716,0.128630705394191,0.0524534686971235
"11444",11444,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",26,1.29934043632674,0.160493827160494,0.0439932318104907,24,1.19193277310924,0.137142857142857,0.0406091370558376
"11445",11445,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",29,1.42291407222914,0.175757575757576,0.0490693739424704,26,1.27666999002991,0.146892655367232,0.0439932318104907
"11446",11446,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",29,1.37298726267724,0.169590643274854,0.0490693739424704,26,1.2281010230179,0.141304347826087,0.0439932318104907
"11450",11450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",32,1.36351838500361,0.168421052631579,0.0541455160744501,28,1.19290657439446,0.137254901960784,0.0473773265651438
"11451",11451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",32,1.31506849315068,0.16243654822335,0.0541455160744501,28,1.15333147477,0.132701421800948,0.0473773265651438
"11484",11484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",39,1.26803102822248,0.156626506024096,0.065989847715736,36,1.21744106202792,0.140077821011673,0.0609137055837563
"11501",11501,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.50122471196589,0.185430463576159,0.0473773265651438,22,1.26626412154266,0.145695364238411,0.0372250423011844
"11502",11502,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",26,1.69752540874945,0.209677419354839,0.0439932318104907,20,1.37955182072829,0.158730158730159,0.0338409475465313
"11503",11503,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",34,1.37630136986301,0.17,0.0575296108291032,29,1.26022058823529,0.145,0.0490693739424704
"11504",11504,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",31,1.53970921926212,0.190184049079755,0.0524534686971235,27,1.45752648885641,0.167701863354037,0.0456852791878173
"11506",11506,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",24,1.18476445038423,0.146341463414634,0.0406091370558376,22,1.11166210670315,0.127906976744186,0.0372250423011844
"11507",11507,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",24,1.24552160168599,0.153846153846154,0.0406091370558376,22,1.17304222302418,0.134969325153374,0.0372250423011844
"11508",11508,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"encerra2=3",22,1.17177361211247,0.144736842105263,0.0372250423011844,21,1.13363171355499,0.130434782608696,0.0355329949238579
"11509",11509,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",20,1.27494337180455,0.15748031496063,0.0338409475465313,18,1.22219669117647,0.140625,0.0304568527918782
"11510",11510,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",20,1.20834185238193,0.149253731343284,0.0338409475465313,18,1.15030276816609,0.132352941176471,0.0304568527918782
"11523",11523,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",30,1.23916689963657,0.153061224489796,0.050761421319797,27,1.13913478012564,0.131067961165049,0.0456852791878173
"11525",11525,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.18065068493151,0.145833333333333,0.0473773265651438,26,1.10769896193772,0.127450980392157,0.0439932318104907
"11527",11527,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",25,1.26498287671233,0.15625,0.0423011844331641,22,1.15184266477675,0.132530120481928,0.0372250423011844
"11529",11529,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",26,1.29934043632674,0.160493827160494,0.0439932318104907,23,1.1969883761888,0.137724550898204,0.038917089678511
"11531",11531,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",26,1.22379738770309,0.151162790697674,0.0439932318104907,23,1.12936191425723,0.129943502824859,0.038917089678511
"11532",11532,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",32,1.28889797587405,0.159203980099502,0.0541455160744501,30,1.2535350678733,0.144230769230769,0.050761421319797
"11533",11533,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",24,1.61917808219178,0.2,0.0406091370558376,18,1.30367647058824,0.15,0.0304568527918782
"11534",11534,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.42569139312484,0.176100628930818,0.0473773265651438,24,1.2955791012057,0.149068322981366,0.0406091370558376
"11535",11535,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",25,1.58122859589041,0.1953125,0.0423011844331641,22,1.51750700280112,0.174603174603175,0.0372250423011844
"11536",11536,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.16847902838582,0.144329896907216,0.0473773265651438,28,1.19290657439446,0.137254901960784,0.0473773265651438
"11537",11537,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",25,1.28915452403804,0.159235668789809,0.0423011844331641,24,1.30367647058824,0.15,0.0406091370558376
"11538",11538,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",32,1.34232379870821,0.16580310880829,0.0541455160744501,30,1.31022760863139,0.150753768844221,0.050761421319797
"11539",11539,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",24,1.64662177850012,0.203389830508475,0.0406091370558376,18,1.32577268195414,0.152542372881356,0.0304568527918782
"11540",11540,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.50122471196589,0.185430463576159,0.0473773265651438,24,1.37229102167183,0.157894736842105,0.0406091370558376
"11541",11541,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",25,1.67270463036341,0.206611570247934,0.0423011844331641,22,1.6203888334995,0.186440677966102,0.0372250423011844
"11542",11542,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.21873619089704,0.150537634408602,0.0473773265651438,28,1.24796380090498,0.143589743589744,0.0473773265651438
"11543",11543,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"encerra2=3",24,1.3308313004316,0.164383561643836,0.0406091370558376,22,1.27470588235294,0.146666666666667,0.0372250423011844
"11544",11544,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",25,1.34931506849315,0.166666666666667,0.0423011844331641,24,1.37229102167183,0.157894736842105,0.0406091370558376
"11545",11545,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",28,1.4719800747198,0.181818181818182,0.0473773265651438,26,1.46734148204736,0.168831168831169,0.0439932318104907
"11546",11546,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",28,1.40798094103633,0.173913043478261,0.0473773265651438,26,1.39488017429194,0.160493827160494,0.0439932318104907
"11547",11547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.30278696268304,0.160919540229885,0.0473773265651438,26,1.18309208500154,0.136125654450262,0.0439932318104907
"11548",11548,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",26,1.42225101814143,0.175675675675676,0.0439932318104907,24,1.26417112299465,0.145454545454545,0.0406091370558376
"11549",11549,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"encerra2=3",23,1.30213621994444,0.160839160839161,0.038917089678511,22,1.18761417610522,0.136645962732919,0.0372250423011844
"11550",11550,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",20,1.45871899296557,0.18018018018018,0.0338409475465313,18,1.28230472516876,0.147540983606557,0.0304568527918782
"11551",11551,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",26,1.49285922471583,0.184397163120567,0.0439932318104907,24,1.32858748594979,0.152866242038217,0.0406091370558376
"11552",11552,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"encerra2=3",23,1.36915793714746,0.169117647058824,0.038917089678511,22,1.24971164936563,0.143790849673203,0.0372250423011844
"11553",11553,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",20,1.54207436399217,0.19047619047619,0.0338409475465313,18,1.36035805626598,0.156521739130435,0.0304568527918782
"11554",11554,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",23,1.72412480974125,0.212962962962963,0.038917089678511,20,1.48567119155354,0.170940170940171,0.0338409475465313
"11555",11555,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",23,1.63338139870223,0.201754385964912,0.038917089678511,20,1.40180265654649,0.161290322580645,0.0338409475465313
"11556",11556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",22,1.33916984241425,0.165413533834586,0.0372250423011844,20,1.19878296146045,0.137931034482759,0.0338409475465313
"11557",11557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.38222519211493,0.170731707317073,0.0473773265651438,26,1.24159663865546,0.142857142857143,0.0439932318104907
"11558",11558,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",23,1.46618487757523,0.181102362204724,0.038917089678511,19,1.21420847750865,0.139705882352941,0.0321489001692047
"11559",11559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"encerra2=3",25,1.27293874386146,0.157232704402516,0.0423011844331641,24,1.17184401850628,0.134831460674157,0.0406091370558376
"11560",11560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",22,1.41356816699282,0.174603174603175,0.0372250423011844,20,1.25959079283887,0.144927536231884,0.0338409475465313
"11561",11561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",25,1.56897100987576,0.193798449612403,0.0423011844331641,22,1.36575630252101,0.157142857142857,0.0372250423011844
"11562",11562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"encerra2=3",25,1.48821514907333,0.183823529411765,0.0423011844331641,22,1.30072028811525,0.149659863945578,0.0372250423011844
"11563",11563,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",29,1.48595456910005,0.183544303797468,0.0490693739424704,26,1.44852941176471,0.166666666666667,0.0439932318104907
"11567",11567,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",26,1.33223513091729,0.164556962025316,0.0439932318104907,23,1.25721420643729,0.144654088050314,0.038917089678511
"11568",11568,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"encerra2=3",24,1.55441095890411,0.192,0.0406091370558376,21,1.44852941176471,0.166666666666667,0.0355329949238579
"11569",11569,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",26,1.36683864081124,0.168831168831169,0.0439932318104907,23,1.29803284950344,0.149350649350649,0.038917089678511
"11570",11570,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",24,1.60579644514887,0.198347107438017,0.0406091370558376,21,1.50838599902771,0.173553719008264,0.0355329949238579
"11571",11571,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",29,1.56520547945205,0.193333333333333,0.0490693739424704,26,1.51658112909593,0.174496644295302,0.0439932318104907
"11605",11605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",20,1.19939117199391,0.148148148148148,0.0338409475465313,19,1.18800253914515,0.136690647482014,0.0321489001692047
"11639",11639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,"encerra2=3",32,1.31506849315068,0.16243654822335,0.0541455160744501,30,1.28441031585048,0.147783251231527,0.050761421319797
"11640",11640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",39,1.34357330224424,0.165957446808511,0.065989847715736,36,1.28230472516876,0.147540983606557,0.0609137055837563
"11641",11641,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",28,1.56334435521965,0.193103448275862,0.0473773265651438,22,1.30962933118453,0.150684931506849,0.0372250423011844
"11642",11642,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",26,1.7541095890411,0.216666666666667,0.0439932318104907,20,1.41319942611191,0.16260162601626,0.0338409475465313
"11643",11643,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,"encerra2=3",34,1.4719800747198,0.181818181818182,0.0575296108291032,29,1.34066020025031,0.154255319148936,0.0490693739424704
"11644",11644,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",31,1.64034380875638,0.202614379084967,0.0524534686971235,27,1.55405142189326,0.178807947019868,0.0456852791878173
"11645",11645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,"encerra2=3",35,1.24279019466474,0.153508771929825,0.0592216582064298,34,1.23125,0.141666666666667,0.0575296108291032
"11646",11646,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",28,1.5213753792406,0.187919463087248,0.0473773265651438,25,1.45825108566917,0.167785234899329,0.0423011844331641
"11647",11647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,1,"encerra2=3",32,1.38539301150099,0.171122994652406,0.0541455160744501,30,1.35096007314843,0.155440414507772,0.050761421319797
"11648",11648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,"encerra2=3",35,1.48354012766263,0.183246073298429,0.0592216582064298,32,1.4262443438914,0.164102564102564,0.0541455160744501
